href;title;price;features;propertyType;shortLocation;adType;date
/es/comprar/vivienda/las-palmas-de-gran-canaria/isleta/157149943/d;Piso en venta en Las Palmas de Gran Canaria;184.700 €;['2 habs.', '1 baño', '70 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/vecindario---el-doctoral---cruce-de-sardina/158128767/d;Piso en venta en Ingeniero Doreste, Santa Lucía de Tirajana;118.000 €;['3 habs.', '1 baño', '77 m²', ''];Piso;Ingeniero Doreste, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/aire-acondicionado-piscina/157793667/d;Piso en venta en Calle Italia, San Bartolomé de Tirajana;190.000 €;['2 habs.', '1 baño', '51 m²', ''];Piso;Calle Italia, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/obra-nueva/las-palmas-de-gran-canaria/19472325/151908286;Piso en venta en Las Palmas de Gran Canaria;182.400 €;['3 habs.', '2 baños', '83 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/vecindario---el-doctoral---cruce-de-sardina/158305255/d;Piso en venta en Santa Lucía de Tirajana;100.000 €;['2 habs.', '2 baños', '114 m²', ''];Piso;Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/obra-nueva/las-palmas-de-gran-canaria/19472325/150254642;Piso en venta en Las Palmas de Gran Canaria;226.300 €;['3 habs.', '2 baños', '102 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/arucas/parking-trastero-patio/155923427/d;Casa o chalet en venta en Arucas;356.420 €;['6 habs.', '4 baños', '350 m²', ''];Casa o chalet;Arucas;Comprar;2021/04/12
/es/comprar/vivienda/arucas/juan-xxiii/153601384/d;Piso en venta en Calle Saraza Ortiz, 8, Arucas;69.700 €;['3 habs.', '1 baño', '63 m²', ''];Piso;Calle Saraza Ortiz, 8, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/arucas/parking-patio/153656738/d;Casa adosada en venta en Calle Alto de Los Leones, 37, Arucas;277.455 €;['3 habs.', '3 baños', '282 m²', ''];Casa adosada;Calle Alto de Los Leones, 37, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/arucas/zona-comunitaria-ascensor-parking/156082753/d;Piso en venta en Arucas;120.000 €;['3 habs.', '1 baño', '87 m²', 'con ascensor y parking'];Piso;Arucas;Comprar;2021/04/12
/es/comprar/vivienda/arucas/trastero-parking-no-amueblado/156051063/d;Piso en venta en Arucas;120.000 €;['3 habs.', '1 baño', '74 m²', 'con parking'];Piso;Arucas;Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/parking-jardin-terraza-trastero/152618221/d;Casa o chalet en venta en Practicante a. Henriquez, Moya (Las Palmas);270.000 €;['6 habs.', '3 baños', '300 m²', 'con terraza'];Casa o chalet;Practicante a. Henriquez, Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-ascensor-amueblado/154447301/d;Dúplex en venta en Las Palmas de Gran Canaria;56.000 €;['2 habs.', '2 baños', '77 m²', 'con ascensor'];Dúplex;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/155279783/d;Piso en venta en Las Palmas de Gran Canaria;130.000 €;['3 habs.', '2 baños', '120 m²', 'con ascensor'];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza/151771095/d;Casa o chalet en venta en Las Palmas de Gran Canaria;255.000 €;['3 habs.', '3 baños', '350 m²', 'con terraza'];Casa o chalet;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking/144803504/d;Casa o chalet en venta en Telde;245.000 €;['4 habs.', '3 baños', '300 m²', ''];Casa o chalet;Telde;Comprar;2021/04/12
/es/comprar/vivienda/arucas/amueblado-television/124428291/d;Piso en venta en Visvique (arucas), Arucas;230.000 €;['4 habs.', '3 baños', '210 m²', ''];Piso;Visvique (arucas), Arucas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-trastero-zona-comunitaria-ascensor-se-aceptan-mascotas-internet-piscina/158070865/d;Piso en venta en Calle Camelia, Las Palmas de Gran Canaria;191.800 €;['3 habs.', '2 baños', '90 m²', 'con ascensor'];Piso;Calle Camelia, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/ascensor-no-amueblado/159234203/d;Piso en venta en Calle Alférez Quintana Suárez, Telde;106.000 €;['4 habs.', '2 baños', '93 m²', 'con ascensor'];Piso;Calle Alférez Quintana Suárez, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/amueblado/159104492/d;Estudio en venta en Calle Secretario Artiles, Las Palmas de Gran Canaria;126.000 €;['1 baño', '30 m²', ''];Estudio;Calle Secretario Artiles, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/terraza/158924444/d;Ático en venta en Santa Lucía de Tirajana;99.800 €;['3 habs.', '1 baño', '98 m²', 'con terraza'];Ático;Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-amueblado-internet-piscina/158685295/d;Ático en venta en Avenida Doctor Alfonso Chiscano Díaz, Las Palmas de Gran Canaria;595.000 €;['3 habs.', '2 baños', '165 m²', 'con ascensor y terraza'];Ático;Avenida Doctor Alfonso Chiscano Díaz, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/159098240/d;Piso en venta en Calle Néstor de la Torre, Las Palmas de Gran Canaria;260.000 €;['4 habs.', '2 baños', '120 m²', 'con ascensor'];Piso;Calle Néstor de la Torre, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-patio-parking/157756193/d;Piso en venta en Avenida Primero de Mayo, 18, Las Palmas de Gran Canaria;260.000 €;['3 habs.', '2 baños', '108 m²', 'con ascensor y parking'];Piso;Avenida Primero de Mayo, 18, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/firgas/parking-terraza-trastero-amueblado/157756239/d;Casa adosada en venta en Calle Lomo Quintanilla, Firgas;264.000 €;['3 habs.', '2 baños', '163 m²', 'con terraza'];Casa adosada;Calle Lomo Quintanilla, Firgas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-patio/157756194/d;Casa adosada en venta en Calle Fernando Guanarteme, Las Palmas de Gran Canaria;263.400 €;['3 habs.', '2 baños', '109 m²', 'con terraza'];Casa adosada;Calle Fernando Guanarteme, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-trastero-ascensor-amueblado-se-aceptan-mascotas/157756221/d;Piso en venta en Calle Covadonga, Las Palmas de Gran Canaria;247.573 €;['3 habs.', '2 baños', '90 m²', 'con ascensor'];Piso;Calle Covadonga, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-amueblado-internet/157756217/d;Finca rústica en venta en Chorrillo, 10, Vega de San Mateo;252.840 €;['3 habs.', '1 baño', '140 m²', 'con terraza'];Finca rústica;Chorrillo, 10, Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/jardin-trastero-ascensor-parking/157756218/d;Piso en venta en Avenida Federico García Lorca, Las Palmas de Gran Canaria;254.950 €;['3 habs.', '2 baños', '115 m²', 'con ascensor y parking'];Piso;Avenida Federico García Lorca, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-internet/157754818/d;Piso en venta en Calle Almansa, Las Palmas de Gran Canaria;250.000 €;['2 habs.', '2 baños', '78 m²', 'con ascensor'];Piso;Calle Almansa, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/parking-internet/158808925/d;Casa o chalet en venta en Calle Practicante M. González, Moya (Las Palmas);240.000 €;['5 habs.', '2 baños', '280 m²', ''];Casa o chalet;Calle Practicante M. González, Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/aire-acondicionado-parking-jardin-terraza-amueblado-television/155636789/d;Casa adosada en venta en Calle Retama, Santa Lucía de Tirajana;398.000 €;['4 habs.', '3 baños', '200 m²', 'con terraza'];Casa adosada;Calle Retama, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/calefaccion-terraza-amueblado-television/155636871/d;Finca rústica en venta en Carretera de Tafira Alta, 3, Las Palmas de Gran Canaria;168.000 €;['2 habs.', '1 baño', '111 m²', 'con terraza'];Finca rústica;Carretera de Tafira Alta, 3, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/terraza-zona-comunitaria-parking/155498900/d;Casa adosada en venta en La Palmera, 11, Santa Lucía de Tirajana;178.500 €;['3 habs.', '2 baños', '90 m²', 'con parking y terraza'];Casa adosada;La Palmera, 11, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/mogan/aire-acondicionado-terraza-patio-amueblado-television-se-aceptan-mascotas/158678317/d;Casa adosada en venta en Calle Manuel Pérez de la Barrera, Mogán;275.000 €;['4 habs.', '2 baños', '108 m²', 'con terraza'];Casa adosada;Calle Manuel Pérez de la Barrera, Mogán;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/terraza-amueblado-television-piscina/155943212/d;Piso en venta en Avenida de Madrid, 3, San Bartolomé de Tirajana;295.000 €;['2 habs.', '1 baño', '65 m²', 'con terraza'];Piso;Avenida de Madrid, 3, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/galdar/aire-acondicionado-parking-jardin/158821866/d;Finca rústica en venta en Carretera Fagajesto, Gáldar;210.700 €;['4 habs.', '1 baño', '214 m²', ''];Finca rústica;Carretera Fagajesto, Gáldar;Comprar;2021/04/12
/es/comprar/vivienda/ingenio/parking-terraza-trastero-patio/157756247/d;Casa o chalet en venta en Avenida de Valencia, 24, Ingenio;199.990 €;['10 habs.', '2 baños', '386 m²', 'con terraza'];Casa o chalet;Avenida de Valencia, 24, Ingenio;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/parking/157756246/d;Casa o chalet en venta en Carretera a la Atalaya, 93, Santa Brígida;211.700 €;['6 habs.', '2 baños', '200 m²', ''];Casa o chalet;Carretera a la Atalaya, 93, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-trastero-internet/158798210/d;Casa o chalet en venta en Calle Curva, Las Palmas de Gran Canaria;210.700 €;['8 habs.', '3 baños', '204 m²', 'con terraza'];Casa o chalet;Calle Curva, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157756229/d;Piso en venta en Paseo Tomás Morales, Las Palmas de Gran Canaria;199.990 €;['4 habs.', '2 baños', '126 m²', 'con ascensor'];Piso;Paseo Tomás Morales, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/patio/158559895/d;Casa o chalet en venta en Calle Pérez Muñoz, Las Palmas de Gran Canaria;210.000 €;['4 habs.', '1 baño', '227 m²', ''];Casa o chalet;Calle Pérez Muñoz, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/tamaraceite/157754915/d;Casa o chalet en venta en Calle Cruz del Ovejero, 53, Las Palmas de Gran Canaria;210.700 €;['5 habs.', '2 baños', '200 m²', ''];Casa o chalet;Calle Cruz del Ovejero, 53, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-zona-comunitaria-ascensor-parking-internet-piscina/157756232/d;Piso en venta en Hortensia, 3, Las Palmas de Gran Canaria;225.000 €;['2 habs.', '2 baños', '70 m²', 'con ascensor y parking'];Piso;Hortensia, 3, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/firgas/parking-trastero/158244577/d;Casa o chalet en venta en Calle el Calvario, Firgas;200.000 €;['4 habs.', '2 baños', '272 m²', ''];Casa o chalet;Calle el Calvario, Firgas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/jardin-terraza-trastero-ascensor-piscina-amueblado-parking-internet/157768736/d;Piso en venta en Calle el Horno de Cal, 4, Las Palmas de Gran Canaria;199.900 €;['2 habs.', '2 baños', '93 m²', 'con ascensor y parking'];Piso;Calle el Horno de Cal, 4, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-ascensor/158276659/d;Piso en venta en Calle León Tolstoy, Las Palmas de Gran Canaria;210.000 €;['2 habs.', '2 baños', '100 m²', 'con ascensor'];Piso;Calle León Tolstoy, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/arenales---lugo---avda--maritima/157756066/d;Casa o chalet en venta en Calle Suárez Naranjo, Las Palmas de Gran Canaria;199.900 €;['3 habs.', '2 baños', '130 m²', ''];Casa o chalet;Calle Suárez Naranjo, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-ascensor/157701548/d;Piso en venta en Calle Carlos Mauricio Blandy, Las Palmas de Gran Canaria;198.700 €;['4 habs.', '2 baños', '130 m²', 'con ascensor'];Piso;Calle Carlos Mauricio Blandy, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157756251/d;Dúplex en venta en Calle Doctor Miguel Rosas, Las Palmas de Gran Canaria;199.322 €;['2 habs.', '2 baños', '86 m²', 'con ascensor'];Dúplex;Calle Doctor Miguel Rosas, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza/159028579/d;Finca rústica en venta en Calle Batería de San Juan, Las Palmas de Gran Canaria;196.000 €;['7 habs.', '3 baños', '192 m²', 'con terraza'];Finca rústica;Calle Batería de San Juan, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-zona-comunitaria-parking-no-amueblado/159456148/d;Piso en venta en Calle Escaleritas, Las Palmas de Gran Canaria;225.000 €;['3 habs.', '2 baños', '100 m²', 'con parking'];Piso;Calle Escaleritas, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-internet/155974002/d;Piso en venta en Calle Pedro del Castillo Westerling, Las Palmas de Gran Canaria;270.000 €;['2 habs.', '2 baños', '59 m²', 'con ascensor'];Piso;Calle Pedro del Castillo Westerling, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking/157155305/d;Piso en venta en Calle Párroco Fco. Rodríguez Rodríguez, Las Palmas de Gran Canaria;285.000 €;['3 habs.', '2 baños', '89 m²', 'con parking'];Piso;Calle Párroco Fco. Rodríguez Rodríguez, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-internet/155972934/d;Piso en venta en Calle Venegas, Las Palmas de Gran Canaria;260.000 €;['2 habs.', '1 baño', '70 m²', 'con ascensor'];Piso;Calle Venegas, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-ascensor-patio/154835508/d;Piso en venta en Calle Salvador Manrique de Lara, Las Palmas de Gran Canaria;263.375 €;['4 habs.', '2 baños', '116 m²', 'con ascensor'];Piso;Calle Salvador Manrique de Lara, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-trastero-patio/159304891/d;Casa o chalet en venta en Calle Violeta, Las Palmas de Gran Canaria;250.000 €;['6 habs.', '2 baños', '146 m²', 'con terraza'];Casa o chalet;Calle Violeta, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-trastero-ascensor/159243334/d;Piso en venta en Calle Bolivia, Las Palmas de Gran Canaria;273.900 €;['2 habs.', '1 baño', '54 m²', 'con ascensor'];Piso;Calle Bolivia, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/parking-terraza-trastero-patio/157334751/d;Casa o chalet en venta en Santa Brígida;260.000 €;['4 habs.', '4 baños', '153 m²', 'con terraza'];Casa o chalet;Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/159276901/d;Piso en venta en Calle Doctor Waksman, Las Palmas de Gran Canaria;250.000 €;['6 habs.', '3 baños', '180 m²', 'con ascensor'];Piso;Calle Doctor Waksman, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-ascensor/159305654/d;Piso en venta en Las Palmas de Gran Canaria;264.400 €;['2 habs.', '2 baños', '103 m²', 'con ascensor y terraza'];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-trastero/153007795/d;Casa o chalet en venta en Murcia, 20, Las Palmas de Gran Canaria;140.000 €;['6 habs.', '3 baños', '200 m²', 'con terraza'];Casa o chalet;Murcia, 20, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/parking-jardin-terraza/159524880/d;Casa adosada en venta en Plaza Cura Navarro, Santa Brígida;145.000 €;['3 habs.', '2 baños', '170 m²', 'con terraza'];Casa adosada;Plaza Cura Navarro, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/patio-amueblado/157547403/d;Piso en venta en Agüimes;116.500 €;['2 habs.', '1 baño', '90 m²', ''];Piso;Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/amueblado/158075264/d;Piso en venta en Las Palmas de Gran Canaria;110.000 €;['1 hab.', '1 baño', '97 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/mogan/ascensor-amueblado/158669508/d;Estudio en venta en Mogán;140.000 €;['1 hab.', '1 baño', '25 m²', 'con ascensor'];Estudio;Mogán;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/jardin-terraza-trastero-patio-piscina-piscina/154858092/d;Piso en venta en San Bartolomé de Tirajana;365.000 €;['3 habs.', '1 baño', '91 m²', 'con terraza'];Piso;San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/vega-de-san-mateo/157040502/d;Piso en venta en Vega de San Mateo;100.000 €;['5 habs.', '2 baños', '140 m²', ''];Piso;Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/obra-nueva/las-palmas-de-gran-canaria/19472325/151383450;Piso en venta en Las Palmas de Gran Canaria;241.845 €;['4 habs.', '2 baños', '107 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/vega-de-san-mateo/159453973/d;Piso en venta en Calle Maestro Granados, 6, Vega de San Mateo;120.000 €;['3 habs.', '2 baños', '83 m²', ''];Piso;Calle Maestro Granados, 6, Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/159453970/d;Casa o chalet en venta en El Greco, 17, Las Palmas de Gran Canaria;575.000 €;['6 habs.', '2 baños', '400 m²', ''];Casa o chalet;El Greco, 17, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-parking-no-amueblado/159380701/d;Casa adosada en venta en Osa Menor, 4, Telde;439.000 €;['2 habs.', '4 baños', '217 m²', 'con parking y terraza'];Casa adosada;Osa Menor, 4, Telde;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/amueblado/159382263/d;Apartamento en venta en Plaza Hierro, San Bartolomé de Tirajana;130.000 €;['3 habs.', '1 baño', '80 m²', ''];Apartamento;Plaza Hierro, San Bartolomé de Tirajana;Comprar;2021/04/12
